sex,class,age,status
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Male,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Female,3rd,Adult,Died
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Male,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Female,3rd,Child,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Male,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
Female,3rd,Adult,Survived
