"sex","class","age","status"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Male","Crew","Adult","Died"
"Female","1st","Adult","Died"
"Female","1st","Adult","Died"
"Female","1st","Adult","Died"
"Female","1st","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","2nd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","3rd","Adult","Died"
"Female","Crew","Adult","Died"
"Female","Crew","Adult","Died"
"Female","Crew","Adult","Died"
"Male","1st","Child","Survived"
"Male","1st","Child","Survived"
"Male","1st","Child","Survived"
"Male","1st","Child","Survived"
"Male","1st","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","2nd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Male","3rd","Child","Survived"
"Female","1st","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","2nd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Female","3rd","Child","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","1st","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","2nd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","3rd","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
